,lx,ly,lz,alt,azi,room,storey,wrap,abs_wall,abs_roof,shgc,u_window,vf,weather,wwr_1,wwr_2,op
64,17.205078125,10.841796875,2.78955078125,-8.427734375,17.9296875,0.900390625,0.1201171875,0.2490234375,0.48505859375,0.57802734375,0.62646484375,4.34658203125,0.9044921875,1.9423828125,0.60185546875,0.70712890625,0.2783203125
65,17.205078125,10.841796875,2.78955078125,-8.427734375,17.9296875,0.900390625,0.1201171875,0.2490234375,0.48505859375,0.57802734375,0.5315429687500001,4.99111328125,0.9044921875,1.9423828125,0.60185546875,0.70712890625,0.2783203125
66,17.205078125,10.841796875,2.78955078125,-8.427734375,17.9296875,0.900390625,0.1201171875,0.2490234375,0.48505859375,0.57802734375,0.5315429687500001,4.34658203125,0.7966796875,1.9423828125,0.60185546875,0.70712890625,0.2783203125
67,17.205078125,10.841796875,2.78955078125,-8.427734375,17.9296875,0.900390625,0.1201171875,0.2490234375,0.48505859375,0.57802734375,0.5315429687500001,4.34658203125,0.9044921875,2.6513671875,0.60185546875,0.70712890625,0.2783203125
68,17.205078125,10.841796875,2.78955078125,-8.427734375,17.9296875,0.900390625,0.1201171875,0.2490234375,0.48505859375,0.57802734375,0.5315429687500001,4.34658203125,0.9044921875,1.9423828125,0.60048828125,0.70712890625,0.2783203125
69,17.205078125,10.841796875,2.78955078125,-8.427734375,17.9296875,0.900390625,0.1201171875,0.2490234375,0.48505859375,0.57802734375,0.5315429687500001,4.34658203125,0.9044921875,1.9423828125,0.60185546875,0.75908203125,0.2783203125
70,17.205078125,10.841796875,2.78955078125,-8.427734375,17.9296875,0.900390625,0.1201171875,0.2490234375,0.48505859375,0.57802734375,0.5315429687500001,4.34658203125,0.9044921875,1.9423828125,0.60185546875,0.70712890625,0.6591796875
71,17.205078125,10.841796875,2.78955078125,-8.427734375,17.9296875,0.900390625,0.1201171875,0.2490234375,0.48505859375,0.57802734375,0.5315429687500001,4.34658203125,0.9044921875,1.9423828125,0.60185546875,0.70712890625,0.2783203125
72,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,0.77548828125,0.23408203125,1.4091796875
73,3.705078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,0.77548828125,0.23408203125,1.4091796875
74,19.455078125,6.341796875,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,0.77548828125,0.23408203125,1.4091796875
75,19.455078125,8.240234375,5.41455078125,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,0.77548828125,0.23408203125,1.4091796875
76,19.455078125,8.240234375,4.68994140625,44.072265625,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,0.77548828125,0.23408203125,1.4091796875
77,19.455078125,8.240234375,4.68994140625,54.873046875,107.9296875,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,0.77548828125,0.23408203125,1.4091796875
78,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,1.400390625,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,0.77548828125,0.23408203125,1.4091796875
79,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,2.3701171875,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,0.77548828125,0.23408203125,1.4091796875
80,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,2.4990234375,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,0.77548828125,0.23408203125,1.4091796875
81,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.31005859375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,0.77548828125,0.23408203125,1.4091796875
82,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.40302734375,0.85146484375,4.16611328125,0.6466796875,0.4013671875,0.77548828125,0.23408203125,1.4091796875
83,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.30654296875,4.16611328125,0.6466796875,0.4013671875,0.77548828125,0.23408203125,1.4091796875
84,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,3.52158203125,0.6466796875,0.4013671875,0.77548828125,0.23408203125,1.4091796875
85,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.7544921875,0.4013671875,0.77548828125,0.23408203125,1.4091796875
86,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,1.1923828125,0.77548828125,0.23408203125,1.4091796875
87,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,0.42685546875,0.23408203125,1.4091796875
88,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,0.77548828125,0.18212890625,1.4091796875
89,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,0.77548828125,0.23408203125,1.0283203125
90,19.455078125,6.341796875,5.41455078125,44.072265625,107.9296875,1.400390625,2.3701171875,2.4990234375,0.31005859375,0.40302734375,0.30654296875,3.52158203125,0.7544921875,1.1923828125,0.42685546875,0.18212890625,1.0283203125
91,3.705078125,8.240234375,5.41455078125,44.072265625,107.9296875,1.400390625,2.3701171875,2.4990234375,0.31005859375,0.40302734375,0.30654296875,3.52158203125,0.7544921875,1.1923828125,0.42685546875,0.18212890625,1.0283203125
92,3.705078125,6.341796875,4.68994140625,44.072265625,107.9296875,1.400390625,2.3701171875,2.4990234375,0.31005859375,0.40302734375,0.30654296875,3.52158203125,0.7544921875,1.1923828125,0.42685546875,0.18212890625,1.0283203125
93,3.705078125,6.341796875,5.41455078125,54.873046875,107.9296875,1.400390625,2.3701171875,2.4990234375,0.31005859375,0.40302734375,0.30654296875,3.52158203125,0.7544921875,1.1923828125,0.42685546875,0.18212890625,1.0283203125
94,3.705078125,6.341796875,5.41455078125,44.072265625,190.8984375,1.400390625,2.3701171875,2.4990234375,0.31005859375,0.40302734375,0.30654296875,3.52158203125,0.7544921875,1.1923828125,0.42685546875,0.18212890625,1.0283203125
95,3.705078125,6.341796875,5.41455078125,44.072265625,107.9296875,0.314453125,2.3701171875,2.4990234375,0.31005859375,0.40302734375,0.30654296875,3.52158203125,0.7544921875,1.1923828125,0.42685546875,0.18212890625,1.0283203125
96,3.705078125,6.341796875,5.41455078125,44.072265625,107.9296875,1.400390625,0.8876953125,2.4990234375,0.31005859375,0.40302734375,0.30654296875,3.52158203125,0.7544921875,1.1923828125,0.42685546875,0.18212890625,1.0283203125
97,3.705078125,6.341796875,5.41455078125,44.072265625,107.9296875,1.400390625,2.3701171875,0.4482421875,0.31005859375,0.40302734375,0.30654296875,3.52158203125,0.7544921875,1.1923828125,0.42685546875,0.18212890625,1.0283203125
98,3.705078125,6.341796875,5.41455078125,44.072265625,107.9296875,1.400390625,2.3701171875,2.4990234375,0.37568359375,0.40302734375,0.30654296875,3.52158203125,0.7544921875,1.1923828125,0.42685546875,0.18212890625,1.0283203125
99,3.705078125,6.341796875,5.41455078125,44.072265625,107.9296875,1.400390625,2.3701171875,2.4990234375,0.31005859375,0.7735351562499999,0.30654296875,3.52158203125,0.7544921875,1.1923828125,0.42685546875,0.18212890625,1.0283203125
100,3.705078125,6.341796875,5.41455078125,44.072265625,107.9296875,1.400390625,2.3701171875,2.4990234375,0.31005859375,0.40302734375,0.85146484375,3.52158203125,0.7544921875,1.1923828125,0.42685546875,0.18212890625,1.0283203125
101,3.705078125,6.341796875,5.41455078125,44.072265625,107.9296875,1.400390625,2.3701171875,2.4990234375,0.31005859375,0.40302734375,0.30654296875,4.16611328125,0.7544921875,1.1923828125,0.42685546875,0.18212890625,1.0283203125
102,3.705078125,6.341796875,5.41455078125,44.072265625,107.9296875,1.400390625,2.3701171875,2.4990234375,0.31005859375,0.40302734375,0.30654296875,3.52158203125,0.6466796875,1.1923828125,0.42685546875,0.18212890625,1.0283203125
103,3.705078125,6.341796875,5.41455078125,44.072265625,107.9296875,1.400390625,2.3701171875,2.4990234375,0.31005859375,0.40302734375,0.30654296875,3.52158203125,0.7544921875,0.4013671875,0.42685546875,0.18212890625,1.0283203125
104,3.705078125,6.341796875,5.41455078125,44.072265625,107.9296875,1.400390625,2.3701171875,2.4990234375,0.31005859375,0.40302734375,0.30654296875,3.52158203125,0.7544921875,1.1923828125,0.77548828125,0.18212890625,1.0283203125
105,3.705078125,6.341796875,5.41455078125,44.072265625,107.9296875,1.400390625,2.3701171875,2.4990234375,0.31005859375,0.40302734375,0.30654296875,3.52158203125,0.7544921875,1.1923828125,0.42685546875,0.23408203125,1.0283203125
106,3.705078125,6.341796875,5.41455078125,44.072265625,107.9296875,1.400390625,2.3701171875,2.4990234375,0.31005859375,0.40302734375,0.30654296875,3.52158203125,0.7544921875,1.1923828125,0.42685546875,0.18212890625,1.4091796875
107,3.705078125,6.341796875,5.41455078125,44.072265625,107.9296875,1.400390625,2.3701171875,2.4990234375,0.31005859375,0.40302734375,0.30654296875,3.52158203125,0.7544921875,1.1923828125,0.42685546875,0.18212890625,1.0283203125
