,lx,ly,lz,alt,azi,room,storey,wrap,abs_wall,abs_roof,shgc,u_window,vf,weather,app,wwr_1,op
26,8.205078125,19.841796875,4.53955078125,26.572265625,197.9296875,1.900390625,1.6201171875,1.7490234375,0.55068359375,0.22802734375,0.98154296875,2.69658203125,0.6044921875,0.4423828125,0.4365234375,0.35712890625,1.185546875
27,8.205078125,19.841796875,4.53955078125,26.572265625,197.9296875,1.900390625,1.6201171875,1.7490234375,0.8350585937499999,0.24853515625,0.98154296875,2.69658203125,0.6044921875,0.4423828125,0.4365234375,0.35712890625,1.185546875
28,8.205078125,19.841796875,4.53955078125,26.572265625,197.9296875,1.900390625,1.6201171875,1.7490234375,0.8350585937499999,0.22802734375,0.17646484375,2.69658203125,0.6044921875,0.4423828125,0.4365234375,0.35712890625,1.185546875
29,8.205078125,19.841796875,4.53955078125,26.572265625,197.9296875,1.900390625,1.6201171875,1.7490234375,0.8350585937499999,0.22802734375,0.98154296875,3.34111328125,0.6044921875,0.4423828125,0.4365234375,0.35712890625,1.185546875
30,8.205078125,19.841796875,4.53955078125,26.572265625,197.9296875,1.900390625,1.6201171875,1.7490234375,0.8350585937499999,0.22802734375,0.98154296875,2.69658203125,0.4966796875,0.4423828125,0.4365234375,0.35712890625,1.185546875
31,8.205078125,19.841796875,4.53955078125,26.572265625,197.9296875,1.900390625,1.6201171875,1.7490234375,0.8350585937499999,0.22802734375,0.98154296875,2.69658203125,0.6044921875,1.1513671875,0.4365234375,0.35712890625,1.185546875
32,8.205078125,19.841796875,4.53955078125,26.572265625,197.9296875,1.900390625,1.6201171875,1.7490234375,0.8350585937499999,0.22802734375,0.98154296875,2.69658203125,0.6044921875,0.4423828125,0.4306640625,0.35712890625,1.185546875
33,8.205078125,19.841796875,4.53955078125,26.572265625,197.9296875,1.900390625,1.6201171875,1.7490234375,0.8350585937499999,0.22802734375,0.98154296875,2.69658203125,0.6044921875,0.4423828125,0.4365234375,0.40908203125,1.185546875
34,8.205078125,19.841796875,4.53955078125,26.572265625,197.9296875,1.900390625,1.6201171875,1.7490234375,0.8350585937499999,0.22802734375,0.98154296875,2.69658203125,0.6044921875,0.4423828125,0.4365234375,0.35712890625,1.439453125
35,8.205078125,19.841796875,4.53955078125,26.572265625,197.9296875,1.900390625,1.6201171875,1.7490234375,0.8350585937499999,0.22802734375,0.98154296875,2.69658203125,0.6044921875,0.4423828125,0.4365234375,0.35712890625,1.185546875
36,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,1.9306640625,0.75908203125,0.439453125
37,17.205078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,1.9306640625,0.75908203125,0.439453125
38,14.955078125,10.841796875,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,1.9306640625,0.75908203125,0.439453125
39,14.955078125,12.740234375,2.78955078125,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,1.9306640625,0.75908203125,0.439453125
40,14.955078125,12.740234375,2.06494140625,-8.427734375,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,1.9306640625,0.75908203125,0.439453125
41,14.955078125,12.740234375,2.06494140625,2.373046875,17.9296875,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,1.9306640625,0.75908203125,0.439453125
42,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.900390625,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,1.9306640625,0.75908203125,0.439453125
43,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,0.1201171875,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,1.9306640625,0.75908203125,0.439453125
44,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,0.2490234375,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,1.9306640625,0.75908203125,0.439453125
45,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.48505859375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,1.9306640625,0.75908203125,0.439453125
46,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.57802734375,0.62646484375,4.99111328125,0.7966796875,2.6513671875,1.9306640625,0.75908203125,0.439453125
47,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.5315429687500001,4.99111328125,0.7966796875,2.6513671875,1.9306640625,0.75908203125,0.439453125
48,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.34658203125,0.7966796875,2.6513671875,1.9306640625,0.75908203125,0.439453125
49,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.9044921875,2.6513671875,1.9306640625,0.75908203125,0.439453125
50,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,1.9423828125,1.9306640625,0.75908203125,0.439453125
51,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,1.9365234375,0.75908203125,0.439453125
52,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,1.9306640625,0.70712890625,0.439453125
53,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,1.9306640625,0.75908203125,0.185546875
54,14.955078125,10.841796875,2.78955078125,-8.427734375,17.9296875,0.900390625,0.1201171875,0.2490234375,0.48505859375,0.57802734375,0.5315429687500001,4.34658203125,0.9044921875,1.9423828125,1.9365234375,0.70712890625,0.185546875
55,17.205078125,12.740234375,2.78955078125,-8.427734375,17.9296875,0.900390625,0.1201171875,0.2490234375,0.48505859375,0.57802734375,0.5315429687500001,4.34658203125,0.9044921875,1.9423828125,1.9365234375,0.70712890625,0.185546875
56,17.205078125,10.841796875,2.06494140625,-8.427734375,17.9296875,0.900390625,0.1201171875,0.2490234375,0.48505859375,0.57802734375,0.5315429687500001,4.34658203125,0.9044921875,1.9423828125,1.9365234375,0.70712890625,0.185546875
57,17.205078125,10.841796875,2.78955078125,2.373046875,17.9296875,0.900390625,0.1201171875,0.2490234375,0.48505859375,0.57802734375,0.5315429687500001,4.34658203125,0.9044921875,1.9423828125,1.9365234375,0.70712890625,0.185546875
58,17.205078125,10.841796875,2.78955078125,-8.427734375,280.8984375,0.900390625,0.1201171875,0.2490234375,0.48505859375,0.57802734375,0.5315429687500001,4.34658203125,0.9044921875,1.9423828125,1.9365234375,0.70712890625,0.185546875
59,17.205078125,10.841796875,2.78955078125,-8.427734375,17.9296875,0.814453125,0.1201171875,0.2490234375,0.48505859375,0.57802734375,0.5315429687500001,4.34658203125,0.9044921875,1.9423828125,1.9365234375,0.70712890625,0.185546875
60,17.205078125,10.841796875,2.78955078125,-8.427734375,17.9296875,0.900390625,1.6376953125,0.2490234375,0.48505859375,0.57802734375,0.5315429687500001,4.34658203125,0.9044921875,1.9423828125,1.9365234375,0.70712890625,0.185546875
61,17.205078125,10.841796875,2.78955078125,-8.427734375,17.9296875,0.900390625,0.1201171875,1.1982421875,0.48505859375,0.57802734375,0.5315429687500001,4.34658203125,0.9044921875,1.9423828125,1.9365234375,0.70712890625,0.185546875
62,17.205078125,10.841796875,2.78955078125,-8.427734375,17.9296875,0.900390625,0.1201171875,0.2490234375,0.20068359375,0.57802734375,0.5315429687500001,4.34658203125,0.9044921875,1.9423828125,1.9365234375,0.70712890625,0.185546875
63,17.205078125,10.841796875,2.78955078125,-8.427734375,17.9296875,0.900390625,0.1201171875,0.2490234375,0.48505859375,0.59853515625,0.5315429687500001,4.34658203125,0.9044921875,1.9423828125,1.9365234375,0.70712890625,0.185546875
64,17.205078125,10.841796875,2.78955078125,-8.427734375,17.9296875,0.900390625,0.1201171875,0.2490234375,0.48505859375,0.57802734375,0.62646484375,4.34658203125,0.9044921875,1.9423828125,1.9365234375,0.70712890625,0.185546875
65,17.205078125,10.841796875,2.78955078125,-8.427734375,17.9296875,0.900390625,0.1201171875,0.2490234375,0.48505859375,0.57802734375,0.5315429687500001,4.99111328125,0.9044921875,1.9423828125,1.9365234375,0.70712890625,0.185546875
66,17.205078125,10.841796875,2.78955078125,-8.427734375,17.9296875,0.900390625,0.1201171875,0.2490234375,0.48505859375,0.57802734375,0.5315429687500001,4.34658203125,0.7966796875,1.9423828125,1.9365234375,0.70712890625,0.185546875
67,17.205078125,10.841796875,2.78955078125,-8.427734375,17.9296875,0.900390625,0.1201171875,0.2490234375,0.48505859375,0.57802734375,0.5315429687500001,4.34658203125,0.9044921875,2.6513671875,1.9365234375,0.70712890625,0.185546875
68,17.205078125,10.841796875,2.78955078125,-8.427734375,17.9296875,0.900390625,0.1201171875,0.2490234375,0.48505859375,0.57802734375,0.5315429687500001,4.34658203125,0.9044921875,1.9423828125,1.9306640625,0.70712890625,0.185546875
69,17.205078125,10.841796875,2.78955078125,-8.427734375,17.9296875,0.900390625,0.1201171875,0.2490234375,0.48505859375,0.57802734375,0.5315429687500001,4.34658203125,0.9044921875,1.9423828125,1.9365234375,0.75908203125,0.185546875
70,17.205078125,10.841796875,2.78955078125,-8.427734375,17.9296875,0.900390625,0.1201171875,0.2490234375,0.48505859375,0.57802734375,0.5315429687500001,4.34658203125,0.9044921875,1.9423828125,1.9365234375,0.70712890625,0.439453125
71,17.205078125,10.841796875,2.78955078125,-8.427734375,17.9296875,0.900390625,0.1201171875,0.2490234375,0.48505859375,0.57802734375,0.5315429687500001,4.34658203125,0.9044921875,1.9423828125,1.9365234375,0.70712890625,0.185546875
72,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,2.6806640625,0.23408203125,0.939453125
73,3.705078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,2.6806640625,0.23408203125,0.939453125
74,19.455078125,6.341796875,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,2.6806640625,0.23408203125,0.939453125
75,19.455078125,8.240234375,5.41455078125,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,2.6806640625,0.23408203125,0.939453125
76,19.455078125,8.240234375,4.68994140625,44.072265625,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,2.6806640625,0.23408203125,0.939453125
77,19.455078125,8.240234375,4.68994140625,54.873046875,107.9296875,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,2.6806640625,0.23408203125,0.939453125
78,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,1.400390625,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,2.6806640625,0.23408203125,0.939453125
79,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,2.3701171875,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,2.6806640625,0.23408203125,0.939453125
80,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,2.4990234375,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,2.6806640625,0.23408203125,0.939453125
81,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.31005859375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,2.6806640625,0.23408203125,0.939453125
82,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.40302734375,0.85146484375,4.16611328125,0.6466796875,0.4013671875,2.6806640625,0.23408203125,0.939453125
83,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.30654296875,4.16611328125,0.6466796875,0.4013671875,2.6806640625,0.23408203125,0.939453125
84,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,3.52158203125,0.6466796875,0.4013671875,2.6806640625,0.23408203125,0.939453125
85,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.7544921875,0.4013671875,2.6806640625,0.23408203125,0.939453125
86,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,1.1923828125,2.6806640625,0.23408203125,0.939453125
87,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,1.1865234375,0.23408203125,0.939453125
88,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,2.6806640625,0.18212890625,0.939453125
89,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,2.6806640625,0.23408203125,0.685546875
90,19.455078125,6.341796875,5.41455078125,44.072265625,107.9296875,1.400390625,2.3701171875,2.4990234375,0.31005859375,0.40302734375,0.30654296875,3.52158203125,0.7544921875,1.1923828125,1.1865234375,0.18212890625,0.685546875
91,3.705078125,8.240234375,5.41455078125,44.072265625,107.9296875,1.400390625,2.3701171875,2.4990234375,0.31005859375,0.40302734375,0.30654296875,3.52158203125,0.7544921875,1.1923828125,1.1865234375,0.18212890625,0.685546875
92,3.705078125,6.341796875,4.68994140625,44.072265625,107.9296875,1.400390625,2.3701171875,2.4990234375,0.31005859375,0.40302734375,0.30654296875,3.52158203125,0.7544921875,1.1923828125,1.1865234375,0.18212890625,0.685546875
93,3.705078125,6.341796875,5.41455078125,54.873046875,107.9296875,1.400390625,2.3701171875,2.4990234375,0.31005859375,0.40302734375,0.30654296875,3.52158203125,0.7544921875,1.1923828125,1.1865234375,0.18212890625,0.685546875
94,3.705078125,6.341796875,5.41455078125,44.072265625,190.8984375,1.400390625,2.3701171875,2.4990234375,0.31005859375,0.40302734375,0.30654296875,3.52158203125,0.7544921875,1.1923828125,1.1865234375,0.18212890625,0.685546875
95,3.705078125,6.341796875,5.41455078125,44.072265625,107.9296875,0.314453125,2.3701171875,2.4990234375,0.31005859375,0.40302734375,0.30654296875,3.52158203125,0.7544921875,1.1923828125,1.1865234375,0.18212890625,0.685546875
96,3.705078125,6.341796875,5.41455078125,44.072265625,107.9296875,1.400390625,0.8876953125,2.4990234375,0.31005859375,0.40302734375,0.30654296875,3.52158203125,0.7544921875,1.1923828125,1.1865234375,0.18212890625,0.685546875
97,3.705078125,6.341796875,5.41455078125,44.072265625,107.9296875,1.400390625,2.3701171875,0.4482421875,0.31005859375,0.40302734375,0.30654296875,3.52158203125,0.7544921875,1.1923828125,1.1865234375,0.18212890625,0.685546875
98,3.705078125,6.341796875,5.41455078125,44.072265625,107.9296875,1.400390625,2.3701171875,2.4990234375,0.37568359375,0.40302734375,0.30654296875,3.52158203125,0.7544921875,1.1923828125,1.1865234375,0.18212890625,0.685546875
99,3.705078125,6.341796875,5.41455078125,44.072265625,107.9296875,1.400390625,2.3701171875,2.4990234375,0.31005859375,0.7735351562499999,0.30654296875,3.52158203125,0.7544921875,1.1923828125,1.1865234375,0.18212890625,0.685546875
100,3.705078125,6.341796875,5.41455078125,44.072265625,107.9296875,1.400390625,2.3701171875,2.4990234375,0.31005859375,0.40302734375,0.85146484375,3.52158203125,0.7544921875,1.1923828125,1.1865234375,0.18212890625,0.685546875
101,3.705078125,6.341796875,5.41455078125,44.072265625,107.9296875,1.400390625,2.3701171875,2.4990234375,0.31005859375,0.40302734375,0.30654296875,4.16611328125,0.7544921875,1.1923828125,1.1865234375,0.18212890625,0.685546875
102,3.705078125,6.341796875,5.41455078125,44.072265625,107.9296875,1.400390625,2.3701171875,2.4990234375,0.31005859375,0.40302734375,0.30654296875,3.52158203125,0.6466796875,1.1923828125,1.1865234375,0.18212890625,0.685546875
103,3.705078125,6.341796875,5.41455078125,44.072265625,107.9296875,1.400390625,2.3701171875,2.4990234375,0.31005859375,0.40302734375,0.30654296875,3.52158203125,0.7544921875,0.4013671875,1.1865234375,0.18212890625,0.685546875
104,3.705078125,6.341796875,5.41455078125,44.072265625,107.9296875,1.400390625,2.3701171875,2.4990234375,0.31005859375,0.40302734375,0.30654296875,3.52158203125,0.7544921875,1.1923828125,2.6806640625,0.18212890625,0.685546875
105,3.705078125,6.341796875,5.41455078125,44.072265625,107.9296875,1.400390625,2.3701171875,2.4990234375,0.31005859375,0.40302734375,0.30654296875,3.52158203125,0.7544921875,1.1923828125,1.1865234375,0.23408203125,0.685546875
106,3.705078125,6.341796875,5.41455078125,44.072265625,107.9296875,1.400390625,2.3701171875,2.4990234375,0.31005859375,0.40302734375,0.30654296875,3.52158203125,0.7544921875,1.1923828125,1.1865234375,0.18212890625,0.939453125
107,3.705078125,6.341796875,5.41455078125,44.072265625,107.9296875,1.400390625,2.3701171875,2.4990234375,0.31005859375,0.40302734375,0.30654296875,3.52158203125,0.7544921875,1.1923828125,1.1865234375,0.18212890625,0.685546875
108,10.455078125,17.240234375,2.93994140625,19.873046875,10.8984375,1.314453125,2.3876953125,1.9482421875,0.7256835937499999,0.42353515625,0.40146484375,2.51611328125,0.9466796875,1.9013671875,1.1806640625,0.58408203125,1.939453125
109,12.705078125,17.240234375,2.93994140625,19.873046875,10.8984375,1.314453125,2.3876953125,1.9482421875,0.7256835937499999,0.42353515625,0.40146484375,2.51611328125,0.9466796875,1.9013671875,1.1806640625,0.58408203125,1.939453125
110,10.455078125,15.341796875,2.93994140625,19.873046875,10.8984375,1.314453125,2.3876953125,1.9482421875,0.7256835937499999,0.42353515625,0.40146484375,2.51611328125,0.9466796875,1.9013671875,1.1806640625,0.58408203125,1.939453125
111,10.455078125,17.240234375,3.66455078125,19.873046875,10.8984375,1.314453125,2.3876953125,1.9482421875,0.7256835937499999,0.42353515625,0.40146484375,2.51611328125,0.9466796875,1.9013671875,1.1806640625,0.58408203125,1.939453125
112,10.455078125,17.240234375,2.93994140625,9.072265625,10.8984375,1.314453125,2.3876953125,1.9482421875,0.7256835937499999,0.42353515625,0.40146484375,2.51611328125,0.9466796875,1.9013671875,1.1806640625,0.58408203125,1.939453125
113,10.455078125,17.240234375,2.93994140625,19.873046875,287.9296875,1.314453125,2.3876953125,1.9482421875,0.7256835937499999,0.42353515625,0.40146484375,2.51611328125,0.9466796875,1.9013671875,1.1806640625,0.58408203125,1.939453125
114,10.455078125,17.240234375,2.93994140625,19.873046875,10.8984375,0.400390625,2.3876953125,1.9482421875,0.7256835937499999,0.42353515625,0.40146484375,2.51611328125,0.9466796875,1.9013671875,1.1806640625,0.58408203125,1.939453125
115,10.455078125,17.240234375,2.93994140625,19.873046875,10.8984375,1.314453125,0.8701171875,1.9482421875,0.7256835937499999,0.42353515625,0.40146484375,2.51611328125,0.9466796875,1.9013671875,1.1806640625,0.58408203125,1.939453125
116,10.455078125,17.240234375,2.93994140625,19.873046875,10.8984375,1.314453125,2.3876953125,0.9990234375,0.7256835937499999,0.42353515625,0.40146484375,2.51611328125,0.9466796875,1.9013671875,1.1806640625,0.58408203125,1.939453125
117,10.455078125,17.240234375,2.93994140625,19.873046875,10.8984375,1.314453125,2.3876953125,1.9482421875,0.66005859375,0.42353515625,0.40146484375,2.51611328125,0.9466796875,1.9013671875,1.1806640625,0.58408203125,1.939453125
118,10.455078125,17.240234375,2.93994140625,19.873046875,10.8984375,1.314453125,2.3876953125,1.9482421875,0.7256835937499999,0.7530273437499999,0.40146484375,2.51611328125,0.9466796875,1.9013671875,1.1806640625,0.58408203125,1.939453125
