,lx,ly,lz,alt,azi,room,storey,wrap,abs_wall,abs_roof,shgc,u_window,vf,wwr_1,op
24,8.662109375,14.955078125,3.20654296875,59.384765625,261.2109375,1.044921875,1.6494140625,2.8505859375,0.55068359375,0.60810546875,0.91650390625,2.63212890625,0.9876953125,0.19169921874999998,1.0224609375
25,8.662109375,14.955078125,3.20654296875,59.384765625,261.2109375,1.044921875,1.6494140625,2.8505859375,0.57802734375,0.24853515625,0.91650390625,2.63212890625,0.9876953125,0.19169921874999998,1.0224609375
26,8.662109375,14.955078125,3.20654296875,59.384765625,261.2109375,1.044921875,1.6494140625,2.8505859375,0.57802734375,0.60810546875,0.17646484375,2.63212890625,0.9876953125,0.19169921874999998,1.0224609375
27,8.662109375,14.955078125,3.20654296875,59.384765625,261.2109375,1.044921875,1.6494140625,2.8505859375,0.57802734375,0.60810546875,0.91650390625,3.34111328125,0.9876953125,0.19169921874999998,1.0224609375
28,8.662109375,14.955078125,3.20654296875,59.384765625,261.2109375,1.044921875,1.6494140625,2.8505859375,0.57802734375,0.60810546875,0.91650390625,2.63212890625,0.4966796875,0.19169921874999998,1.0224609375
29,8.662109375,14.955078125,3.20654296875,59.384765625,261.2109375,1.044921875,1.6494140625,2.8505859375,0.57802734375,0.60810546875,0.91650390625,2.63212890625,0.9876953125,0.41865234374999993,1.0224609375
30,8.662109375,14.955078125,3.20654296875,59.384765625,261.2109375,1.044921875,1.6494140625,2.8505859375,0.57802734375,0.60810546875,0.91650390625,2.63212890625,0.9876953125,0.19169921874999998,0.4306640625
31,8.662109375,14.955078125,3.20654296875,59.384765625,261.2109375,1.044921875,1.6494140625,2.8505859375,0.57802734375,0.60810546875,0.91650390625,2.63212890625,0.9876953125,0.19169921874999998,1.0224609375
32,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,0.76865234375,1.9306640625
33,17.662109375,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,0.76865234375,1.9306640625
34,14.955078125,5.955078125,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,0.76865234375,1.9306640625
35,14.955078125,12.740234375,4.95654296875,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,0.76865234375,1.9306640625
36,14.955078125,12.740234375,2.06494140625,24.384765625,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,0.76865234375,1.9306640625
37,14.955078125,12.740234375,2.06494140625,2.373046875,81.2109375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,0.76865234375,1.9306640625
38,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.044921875,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,0.76865234375,1.9306640625
39,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,0.1494140625,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,0.76865234375,1.9306640625
40,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.3505859375,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,0.76865234375,1.9306640625
41,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.22802734375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,0.76865234375,1.9306640625
42,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.25810546875,0.62646484375,4.99111328125,0.7966796875,0.76865234375,1.9306640625
43,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.46650390625000004,4.99111328125,0.7966796875,0.76865234375,1.9306640625
44,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.28212890625,0.7966796875,0.76865234375,1.9306640625
45,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.6876953125,0.76865234375,1.9306640625
46,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,0.5416992187499999,1.9306640625
47,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,0.76865234375,2.5224609375
48,14.955078125,5.955078125,4.95654296875,24.384765625,81.2109375,0.044921875,0.1494140625,1.3505859375,0.22802734375,0.25810546875,0.46650390625000004,4.28212890625,0.6876953125,0.5416992187499999,2.5224609375
49,17.662109375,12.740234375,4.95654296875,24.384765625,81.2109375,0.044921875,0.1494140625,1.3505859375,0.22802734375,0.25810546875,0.46650390625000004,4.28212890625,0.6876953125,0.5416992187499999,2.5224609375
50,17.662109375,5.955078125,2.06494140625,24.384765625,81.2109375,0.044921875,0.1494140625,1.3505859375,0.22802734375,0.25810546875,0.46650390625000004,4.28212890625,0.6876953125,0.5416992187499999,2.5224609375
51,17.662109375,5.955078125,4.95654296875,2.373046875,81.2109375,0.044921875,0.1494140625,1.3505859375,0.22802734375,0.25810546875,0.46650390625000004,4.28212890625,0.6876953125,0.5416992187499999,2.5224609375
52,17.662109375,5.955078125,4.95654296875,24.384765625,280.8984375,0.044921875,0.1494140625,1.3505859375,0.22802734375,0.25810546875,0.46650390625000004,4.28212890625,0.6876953125,0.5416992187499999,2.5224609375
53,17.662109375,5.955078125,4.95654296875,24.384765625,81.2109375,0.814453125,0.1494140625,1.3505859375,0.22802734375,0.25810546875,0.46650390625000004,4.28212890625,0.6876953125,0.5416992187499999,2.5224609375
54,17.662109375,5.955078125,4.95654296875,24.384765625,81.2109375,0.044921875,1.6376953125,1.3505859375,0.22802734375,0.25810546875,0.46650390625000004,4.28212890625,0.6876953125,0.5416992187499999,2.5224609375
55,17.662109375,5.955078125,4.95654296875,24.384765625,81.2109375,0.044921875,0.1494140625,1.1982421875,0.22802734375,0.25810546875,0.46650390625000004,4.28212890625,0.6876953125,0.5416992187499999,2.5224609375
56,17.662109375,5.955078125,4.95654296875,24.384765625,81.2109375,0.044921875,0.1494140625,1.3505859375,0.20068359375,0.25810546875,0.46650390625000004,4.28212890625,0.6876953125,0.5416992187499999,2.5224609375
57,17.662109375,5.955078125,4.95654296875,24.384765625,81.2109375,0.044921875,0.1494140625,1.3505859375,0.22802734375,0.59853515625,0.46650390625000004,4.28212890625,0.6876953125,0.5416992187499999,2.5224609375
58,17.662109375,5.955078125,4.95654296875,24.384765625,81.2109375,0.044921875,0.1494140625,1.3505859375,0.22802734375,0.25810546875,0.62646484375,4.28212890625,0.6876953125,0.5416992187499999,2.5224609375
59,17.662109375,5.955078125,4.95654296875,24.384765625,81.2109375,0.044921875,0.1494140625,1.3505859375,0.22802734375,0.25810546875,0.46650390625000004,4.99111328125,0.6876953125,0.5416992187499999,2.5224609375
60,17.662109375,5.955078125,4.95654296875,24.384765625,81.2109375,0.044921875,0.1494140625,1.3505859375,0.22802734375,0.25810546875,0.46650390625000004,4.28212890625,0.7966796875,0.5416992187499999,2.5224609375
61,17.662109375,5.955078125,4.95654296875,24.384765625,81.2109375,0.044921875,0.1494140625,1.3505859375,0.22802734375,0.25810546875,0.46650390625000004,4.28212890625,0.6876953125,0.76865234375,2.5224609375
62,17.662109375,5.955078125,4.95654296875,24.384765625,81.2109375,0.044921875,0.1494140625,1.3505859375,0.22802734375,0.25810546875,0.46650390625000004,4.28212890625,0.6876953125,0.5416992187499999,1.9306640625
63,17.662109375,5.955078125,4.95654296875,24.384765625,81.2109375,0.044921875,0.1494140625,1.3505859375,0.22802734375,0.25810546875,0.46650390625000004,4.28212890625,0.6876953125,0.5416992187499999,2.5224609375
64,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.24365234375,2.6806640625
65,4.162109375,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.24365234375,2.6806640625
66,19.455078125,10.455078125,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.24365234375,2.6806640625
67,19.455078125,8.240234375,2.33154296875,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.24365234375,2.6806640625
68,19.455078125,8.240234375,4.68994140625,6.884765625,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.24365234375,2.6806640625
69,19.455078125,8.240234375,4.68994140625,54.873046875,351.2109375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.24365234375,2.6806640625
70,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,1.544921875,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.24365234375,2.6806640625
71,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8994140625,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.24365234375,2.6806640625
72,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,2.1005859375,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.24365234375,2.6806640625
73,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.7530273437499999,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.24365234375,2.6806640625
74,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7831054687499999,0.85146484375,4.16611328125,0.6466796875,0.24365234375,2.6806640625
75,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.24150390625,4.16611328125,0.6466796875,0.24365234375,2.6806640625
76,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,3.45712890625,0.6466796875,0.24365234375,2.6806640625
77,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.5376953125,0.24365234375,2.6806640625
78,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.36669921875,2.6806640625
79,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.24365234375,1.7724609375
80,19.455078125,10.455078125,2.33154296875,6.884765625,351.2109375,1.544921875,0.8994140625,2.1005859375,0.7530273437499999,0.7831054687499999,0.24150390625,3.45712890625,0.5376953125,0.36669921875,1.7724609375
81,4.162109375,8.240234375,2.33154296875,6.884765625,351.2109375,1.544921875,0.8994140625,2.1005859375,0.7530273437499999,0.7831054687499999,0.24150390625,3.45712890625,0.5376953125,0.36669921875,1.7724609375
82,4.162109375,10.455078125,4.68994140625,6.884765625,351.2109375,1.544921875,0.8994140625,2.1005859375,0.7530273437499999,0.7831054687499999,0.24150390625,3.45712890625,0.5376953125,0.36669921875,1.7724609375
83,4.162109375,10.455078125,2.33154296875,54.873046875,351.2109375,1.544921875,0.8994140625,2.1005859375,0.7530273437499999,0.7831054687499999,0.24150390625,3.45712890625,0.5376953125,0.36669921875,1.7724609375
84,4.162109375,10.455078125,2.33154296875,6.884765625,190.8984375,1.544921875,0.8994140625,2.1005859375,0.7530273437499999,0.7831054687499999,0.24150390625,3.45712890625,0.5376953125,0.36669921875,1.7724609375
85,4.162109375,10.455078125,2.33154296875,6.884765625,351.2109375,0.314453125,0.8994140625,2.1005859375,0.7530273437499999,0.7831054687499999,0.24150390625,3.45712890625,0.5376953125,0.36669921875,1.7724609375
86,4.162109375,10.455078125,2.33154296875,6.884765625,351.2109375,1.544921875,0.8876953125,2.1005859375,0.7530273437499999,0.7831054687499999,0.24150390625,3.45712890625,0.5376953125,0.36669921875,1.7724609375
87,4.162109375,10.455078125,2.33154296875,6.884765625,351.2109375,1.544921875,0.8994140625,0.4482421875,0.7530273437499999,0.7831054687499999,0.24150390625,3.45712890625,0.5376953125,0.36669921875,1.7724609375
88,4.162109375,10.455078125,2.33154296875,6.884765625,351.2109375,1.544921875,0.8994140625,2.1005859375,0.37568359375,0.7831054687499999,0.24150390625,3.45712890625,0.5376953125,0.36669921875,1.7724609375
89,4.162109375,10.455078125,2.33154296875,6.884765625,351.2109375,1.544921875,0.8994140625,2.1005859375,0.7530273437499999,0.7735351562499999,0.24150390625,3.45712890625,0.5376953125,0.36669921875,1.7724609375
90,4.162109375,10.455078125,2.33154296875,6.884765625,351.2109375,1.544921875,0.8994140625,2.1005859375,0.7530273437499999,0.7831054687499999,0.85146484375,3.45712890625,0.5376953125,0.36669921875,1.7724609375
91,4.162109375,10.455078125,2.33154296875,6.884765625,351.2109375,1.544921875,0.8994140625,2.1005859375,0.7530273437499999,0.7831054687499999,0.24150390625,4.16611328125,0.5376953125,0.36669921875,1.7724609375
92,4.162109375,10.455078125,2.33154296875,6.884765625,351.2109375,1.544921875,0.8994140625,2.1005859375,0.7530273437499999,0.7831054687499999,0.24150390625,3.45712890625,0.6466796875,0.36669921875,1.7724609375
93,4.162109375,10.455078125,2.33154296875,6.884765625,351.2109375,1.544921875,0.8994140625,2.1005859375,0.7530273437499999,0.7831054687499999,0.24150390625,3.45712890625,0.5376953125,0.24365234375,1.7724609375
94,4.162109375,10.455078125,2.33154296875,6.884765625,351.2109375,1.544921875,0.8994140625,2.1005859375,0.7530273437499999,0.7831054687499999,0.24150390625,3.45712890625,0.5376953125,0.36669921875,2.6806640625
95,4.162109375,10.455078125,2.33154296875,6.884765625,351.2109375,1.544921875,0.8994140625,2.1005859375,0.7530273437499999,0.7831054687499999,0.24150390625,3.45712890625,0.5376953125,0.36669921875,1.7724609375
